,id,country,name
711,4377,ireland,premier-division-2010
712,4382,ireland,premier-division-2011
713,4388,ireland,premier-division-2012
714,4392,ireland,premier-division-2013
715,4397,ireland,premier-division-2014
716,4402,ireland,premier-division-2015
717,4407,ireland,premier-division-2016
718,4412,ireland,premier-division-2017
719,4414,ireland,premier-division-2018
720,4420,ireland,premier-division-2019
721,4424,ireland,premier-division-2020
722,4426,ireland,premier-division-2021
723,4430,ireland,premier-division-2022
724,4540,israel,leumit-league-2017-2018
725,4542,israel,leumit-league-2018-2019
726,4552,israel,leumit-league-2019-2020
727,4558,israel,leumit-league-2020-2021
728,4564,israel,leumit-league-2021-2022
729,4479,israel,ligat-ha-al-2010-2011
730,4473,israel,ligat-ha-al-2011-2012
731,4485,israel,ligat-ha-al-2012-2013
732,4490,israel,ligat-ha-al-2013-2014
733,4499,israel,ligat-ha-al-2014-2015
734,4492,israel,ligat-ha-al-2015-2016
735,4494,israel,ligat-ha-al-2016-2017
736,4509,israel,ligat-ha-al-2017-2018
737,4514,israel,ligat-ha-al-2018-2019
738,4519,israel,ligat-ha-al-2019-2020
739,4526,israel,ligat-ha-al-2020-2021
740,4535,israel,ligat-ha-al-2021-2022
741,4570,italy,serie-a-2007-2008
742,4574,italy,serie-a-2008-2009
743,4583,italy,serie-a-2009-2010
744,4587,italy,serie-a-2010-2011
745,4596,italy,serie-a-2011-2012
746,4633,italy,serie-a-2012-2013
747,4612,italy,serie-a-2013-2014
748,4621,italy,serie-a-2014-2015
749,4636,italy,serie-a-2015-2016
750,4628,italy,serie-a-2016-2017
751,4630,italy,serie-a-2017-2018
752,4666,italy,serie-a-2018-2019
753,4634,italy,serie-a-2019-2020
754,4639,italy,serie-a-2020-2021
755,4646,italy,serie-a-2021-2022
756,4698,italy,serie-b-2011-2012
757,4708,italy,serie-b-2012-2013
758,4710,italy,serie-b-2013-2014
759,4717,italy,serie-b-2014-2015
760,4723,italy,serie-b-2015-2016
761,4733,italy,serie-b-2016-2017
762,4744,italy,serie-b-2017-2018
763,4748,italy,serie-b-2018-2019
764,4760,italy,serie-b-2019-2020
765,4782,italy,serie-b-2020-2021
766,4792,italy,serie-b-2021-2022
767,4800,italy,serie-c-group-a-2017-2018
768,4803,italy,serie-c-group-a-2018-2019
769,4813,italy,serie-c-group-a-2019-2020
770,4819,italy,serie-c-group-a-2020-2021
771,4822,italy,serie-c-group-a-2021-2022
772,4842,italy,serie-c-group-b-2017-2018
773,4850,italy,serie-c-group-b-2018-2019
774,4859,italy,serie-c-group-b-2019-2020
775,4862,italy,serie-c-group-b-2020-2021
776,4874,italy,serie-c-group-b-2021-2022
777,4884,italy,serie-c-group-c-2017-2018
778,4892,italy,serie-c-group-c-2018-2019
779,4900,italy,serie-c-group-c-2019-2020
780,4907,italy,serie-c-group-c-2020-2021
781,4915,italy,serie-c-group-c-2021-2022
782,4924,jamaica,premier-league-2017-2018
783,4926,jamaica,premier-league-2018-2019
784,4932,jamaica,premier-league-2019-2020
785,4936,jamaica,premier-league-2021
786,4937,jamaica,premier-league-2022
787,4940,japan,j-league-2009
788,4947,japan,j-league-2010
789,4953,japan,j-league-2012
790,4957,japan,j-league-2013
791,4959,japan,j-league-2014
792,5030,japan,j-league-division-2-2009
793,5092,japan,j-league-division-2-2010
794,5040,japan,j-league-division-2-2011
795,5041,japan,j-league-division-2-2012
796,5071,japan,j-league-division-2-2013
797,5080,japan,j-league-division-2-2014
798,4966,japan,j1-league-2015
799,4973,japan,j1-league-2016
800,4980,japan,j1-league-2017
801,4988,japan,j1-league-2018
802,4992,japan,j1-league-2019
803,4999,japan,j1-league-2020
804,5008,japan,j1-league-2021
805,5017,japan,j1-league-2022
806,5090,japan,j2-league-2015
807,5108,japan,j2-league-2016
808,5124,japan,j2-league-2017
809,5134,japan,j2-league-2018
810,5143,japan,j2-league-2019
811,5153,japan,j2-league-2020
812,5163,japan,j2-league-2021
813,5173,japan,j2-league-2022
814,5183,jordan,premier-league-2016-2017
815,5182,jordan,premier-league-2017-2018
816,5186,jordan,premier-league-2018-2019
817,5191,jordan,premier-league-2020
818,5194,jordan,premier-league-2021
819,5197,jordan,premier-league-2022
820,5202,latvia,optibet-virsliga-2019
821,5208,latvia,optibet-virsliga-2020
822,5211,latvia,optibet-virsliga-2021
823,5214,latvia,optibet-virsliga-2022
824,5199,latvia,synottip-virsliga-2018
825,5217,lithuania,a-lyga-2016
826,5220,lithuania,a-lyga-2017
827,5223,lithuania,a-lyga-2018
828,5226,lithuania,a-lyga-2019
829,5229,lithuania,a-lyga-2020
830,5231,lithuania,a-lyga-2021
831,5235,lithuania,a-lyga-2022
832,5266,malaysia,premier-league-2016
833,5269,malaysia,premier-league-2017
834,5274,malaysia,premier-league-2018
835,5277,malaysia,premier-league-2019
836,5272,malaysia,premier-league-2020
837,5279,malaysia,premier-league-2021
838,5282,malaysia,premier-league-2022
839,5238,malaysia,super-league-2016
840,5241,malaysia,super-league-2017
841,5247,malaysia,super-league-2018
842,5253,malaysia,super-league-2019
843,5259,malaysia,super-league-2020
844,5261,malaysia,super-league-2021
845,5263,malaysia,super-league-2022
846,5285,malta,premier-league-2017-2018
847,5289,malta,premier-league-2018-2019
848,5293,malta,premier-league-2019-2020
849,5296,malta,premier-league-2020-2021
850,5300,malta,premier-league-2021-2022
851,5434,mexico,ascenso-mx-2019-2020
852,5418,mexico,liga-de-ascenso-2017-2018
853,5424,mexico,liga-de-ascenso-2018-2019
854,5438,mexico,liga-de-expansion-mx-2020-2021
855,5444,mexico,liga-de-expansion-mx-2021-2022
856,5366,mexico,liga-mx-2019-2020
857,5370,mexico,liga-mx-2020-2021
858,5387,mexico,liga-mx-2021-2022
859,5304,mexico,primera-division-2007-2008
860,5311,mexico,primera-division-2008-2009
861,5321,mexico,primera-division-2009-2010
862,5328,mexico,primera-division-2010-2011
863,5335,mexico,primera-division-2011-2012
864,5342,mexico,primera-division-2012-2013
865,5349,mexico,primera-division-2013-2014
866,5351,mexico,primera-division-2014-2015
867,5361,mexico,primera-division-2015-2016
868,5359,mexico,primera-division-2016-2017
869,5362,mexico,primera-division-2017-2018
870,5389,mexico,primera-division-2018-2019
871,5451,morocco,botola-pro-2018-2019
872,5455,morocco,botola-pro-2019-2020
873,5461,morocco,botola-pro-2020-2021
874,5466,morocco,botola-pro-2021-2022
875,5575,netherlands,eerste-divisie-2009-2010
876,5583,netherlands,eerste-divisie-2010-2011
877,5590,netherlands,eerste-divisie-2011-2012
878,5597,netherlands,eerste-divisie-2012-2013
879,5610,netherlands,eerste-divisie-2013-2014
880,5602,netherlands,eerste-divisie-2014-2015
881,5613,netherlands,eerste-divisie-2015-2016
882,5624,netherlands,eerste-divisie-2016-2017
883,5634,netherlands,eerste-divisie-2017-2018
884,5642,netherlands,eerste-divisie-2018-2019
885,5650,netherlands,eerste-divisie-2019-2020
886,5656,netherlands,eerste-divisie-2020-2021
887,5664,netherlands,eerste-divisie-2021-2022
888,5471,netherlands,eredivisie-2007-2008
889,5478,netherlands,eredivisie-2008-2009
890,5485,netherlands,eredivisie-2009-2010
891,5492,netherlands,eredivisie-2010-2011
892,5499,netherlands,eredivisie-2011-2012
893,5506,netherlands,eredivisie-2012-2013
894,5513,netherlands,eredivisie-2013-2014
895,5520,netherlands,eredivisie-2014-2015
896,5527,netherlands,eredivisie-2015-2016
897,5534,netherlands,eredivisie-2016-2017
898,5541,netherlands,eredivisie-2017-2018
899,5548,netherlands,eredivisie-2018-2019
900,5554,netherlands,eredivisie-2019-2020
901,5561,netherlands,eredivisie-2020-2021
902,5568,netherlands,eredivisie-2021-2022
903,5680,northern-ireland,ifa-premiership-2011-2012
904,5685,northern-ireland,ifa-premiership-2012-2013
905,5690,northern-ireland,nifl-premiership-2013-2014
906,5691,northern-ireland,nifl-premiership-2014-2015
907,5700,northern-ireland,nifl-premiership-2015-2016
908,5705,northern-ireland,nifl-premiership-2016-2017
909,5710,northern-ireland,nifl-premiership-2017-2018
910,5715,northern-ireland,nifl-premiership-2018-2019
911,5720,northern-ireland,nifl-premiership-2019-2020
912,5724,northern-ireland,nifl-premiership-2020-2021
913,5729,northern-ireland,nifl-premiership-2021-2022
914,5806,norway,adeccoligaen-2010
915,5811,norway,adeccoligaen-2011
916,5812,norway,adeccoligaen-2012
917,5821,norway,adeccoligaen-2013
918,5826,norway,division-1-2014
919,5788,norway,eliteserien-2017
920,5778,norway,eliteserien-2018
921,5783,norway,eliteserien-2019
922,5790,norway,eliteserien-2020
923,5794,norway,eliteserien-2021
924,5801,norway,eliteserien-2022
925,5831,norway,obos-ligaen-2015
926,5836,norway,obos-ligaen-2016
927,5841,norway,obos-ligaen-2017
928,5846,norway,obos-ligaen-2018
929,5851,norway,obos-ligaen-2019
930,5856,norway,obos-ligaen-2020
931,5861,norway,obos-ligaen-2021
932,5866,norway,obos-ligaen-2022
933,5734,norway,tippeligaen-2008
934,5738,norway,tippeligaen-2009
935,5743,norway,tippeligaen-2010
936,5748,norway,tippeligaen-2011
937,5753,norway,tippeligaen-2012
938,5757,norway,tippeligaen-2013
939,5763,norway,tippeligaen-2014
940,5768,norway,tippeligaen-2015
941,5773,norway,tippeligaen-2016
942,5869,panama,lpf-2016-2017
943,5873,panama,lpf-2017-2018
944,5877,panama,lpf-2018-2019
945,5881,panama,lpf-2019-2020
946,5884,panama,lpf-2020
947,5885,panama,lpf-2021
948,5889,panama,lpf-2022
949,5892,paraguay,primera-division-2012
950,5898,paraguay,primera-division-2013
951,5910,paraguay,primera-division-2014
952,5928,paraguay,primera-division-2015
953,5934,paraguay,primera-division-2016
954,5940,paraguay,primera-division-2017
955,5945,paraguay,primera-division-2018
956,5951,paraguay,primera-division-2019
957,5957,paraguay,primera-division-2020
958,5967,paraguay,primera-division-2021
959,5963,paraguay,primera-division-2022
960,6022,peru,liga-1-2019
961,6029,peru,liga-1-2021
962,6034,peru,liga-1-2022
963,5971,peru,primera-division-2012
964,5979,peru,primera-division-2013
965,5987,peru,primera-division-2014
966,5992,peru,primera-division-2015
967,5998,peru,primera-division-2016
968,6006,peru,primera-division-2017
969,6014,peru,primera-division-2018
970,6124,poland,division-1-2014-2015
971,6118,poland,division-1-2015-2016
972,6131,poland,division-1-2016-2017
973,6138,poland,division-1-2017-2018
974,6145,poland,division-1-2018-2019
975,6152,poland,division-1-2019-2020
976,6154,poland,division-1-2020-2021
977,6160,poland,division-1-2021-2022
978,6173,poland,division-2-2017-2018
979,6180,poland,division-2-2018-2019
980,6187,poland,division-2-2019-2020
981,6194,poland,division-2-2020-2021
982,6201,poland,division-2-2021-2022
983,6039,poland,ekstraklasa-2008-2009
984,6044,poland,ekstraklasa-2009-2010
985,6049,poland,ekstraklasa-2010-2011
986,6054,poland,ekstraklasa-2011-2012
987,6058,poland,ekstraklasa-2012-2013
988,6064,poland,ekstraklasa-2013-2014
989,6069,poland,ekstraklasa-2014-2015
990,6076,poland,ekstraklasa-2015-2016
991,6078,poland,ekstraklasa-2016-2017
992,6083,poland,ekstraklasa-2017-2018
993,6090,poland,ekstraklasa-2018-2019
994,6094,poland,ekstraklasa-2019-2020
995,6106,poland,ekstraklasa-2020-2021
996,6111,poland,ekstraklasa-2021-2022
997,6401,portugal,campeonato-de-portugal-2018-2019
998,6415,portugal,campeonato-de-portugal-2019-2020
999,6428,portugal,campeonato-de-portugal-2020-2021
1000,6446,portugal,campeonato-de-portugal-2021-2022
1001,6394,portugal,liga-3-2021-2022
1002,6286,portugal,liga-de-honra-2009-2010
1003,6291,portugal,liga-de-honra-2010-2011
1004,6296,portugal,liga-de-honra-2011-2012
1005,6367,portugal,liga-portugal-2-2020-2021
1006,6378,portugal,liga-portugal-2-2021-2022
1007,6275,portugal,liga-portugal-2021-2022
1008,6332,portugal,ligapro-2016-2017
1009,6346,portugal,ligapro-2017-2018
1010,6355,portugal,ligapro-2018-2019
1011,6362,portugal,ligapro-2019-2020
1012,6207,portugal,primeira-liga-2008-2009
1013,6212,portugal,primeira-liga-2009-2010
1014,6217,portugal,primeira-liga-2010-2011
1015,6222,portugal,primeira-liga-2011-2012
1016,6227,portugal,primeira-liga-2012-2013
1017,6232,portugal,primeira-liga-2013-2014
1018,6237,portugal,primeira-liga-2014-2015
1019,6244,portugal,primeira-liga-2015-2016
1020,6251,portugal,primeira-liga-2016-2017
1021,6258,portugal,primeira-liga-2017-2018
1022,6265,portugal,primeira-liga-2018-2019
1023,6272,portugal,primeira-liga-2019-2020
1024,6306,portugal,segunda-liga-2012-2013
1025,6311,portugal,segunda-liga-2013-2014
1026,6319,portugal,segunda-liga-2014-2015
1027,6320,portugal,segunda-liga-2015-2016
1028,6461,qatar,qsl-2014-2015
1029,6465,qatar,qsl-2015-2016
1030,6469,qatar,qsl-2016-2017
1031,6473,qatar,qsl-2017-2018
1032,6476,qatar,qsl-2018-2019
1033,6479,qatar,qsl-2019-2020
1034,6482,qatar,qsl-2020-2021
1035,6485,qatar,qsl-2021-2022
1036,6488,romania,liga-1-2008-2009
1037,6493,romania,liga-1-2009-2010
1038,6500,romania,liga-1-2010-2011
1039,6507,romania,liga-1-2011-2012
1040,6523,romania,liga-1-2012-2013
1041,6537,romania,liga-1-2013-2014
1042,6544,romania,liga-1-2014-2015
1043,6551,romania,liga-1-2015-2016
1044,6557,romania,liga-1-2016-2017
1045,6563,romania,liga-1-2017-2018
1046,6569,romania,liga-1-2018-2019
1047,6575,romania,liga-1-2019-2020
1048,6581,romania,liga-1-2020-2021
1049,6588,romania,liga-1-2021-2022
1050,6595,romania,liga-2-2017-2018
1051,6602,romania,liga-2-2018-2019
1052,6610,romania,liga-2-2019-2020
1053,6616,romania,liga-2-2020-2021
1054,6622,romania,liga-2-2021-2022
1055,6686,russia,fnl-2015-2016
1056,6694,russia,fnl-2016-2017
1057,6697,russia,fnl-2017-2018
1058,6708,russia,fnl-2018-2019
1059,6718,russia,fnl-2019-2020
1060,6724,russia,fnl-2020-2021
1061,6730,russia,fnl-2021-2022
1062,6628,russia,premier-league-2011-2012
1063,6636,russia,premier-league-2012-2013
1064,6641,russia,premier-league-2013-2014
1065,6646,russia,premier-league-2014-2015
1066,6651,russia,premier-league-2015-2016
1067,6655,russia,premier-league-2016-2017
1068,6661,russia,premier-league-2017-2018
1069,6666,russia,premier-league-2018-2019
1070,6676,russia,premier-league-2019-2020
1071,6671,russia,premier-league-2020-2021
1072,6678,russia,premier-league-2021-2022
1073,6742,saudi-arabia,saudi-professional-league-2014-2015
1074,6746,saudi-arabia,saudi-professional-league-2015-2016
1075,6749,saudi-arabia,saudi-professional-league-2016-2017
1076,6753,saudi-arabia,saudi-professional-league-2017-2018
1077,6758,saudi-arabia,saudi-professional-league-2018-2019
1078,6763,saudi-arabia,saudi-professional-league-2019-2020
1079,6766,saudi-arabia,saudi-professional-league-2020-2021
1080,6863,scotland,championship-2013-2014
1081,6865,scotland,championship-2014-2015
1082,6869,scotland,championship-2015-2016
1083,6874,scotland,championship-2016-2017
1084,6878,scotland,championship-2017-2018
1085,6883,scotland,championship-2018-2019
1086,6888,scotland,championship-2019-2020
1087,6892,scotland,championship-2020-2021
1088,6895,scotland,championship-2021-2022
1089,6847,scotland,division-1-2008-2009
1090,6850,scotland,division-1-2009-2010
1091,6854,scotland,division-1-2010-2011
1092,6855,scotland,division-1-2011-2012
1093,6859,scotland,division-1-2012-2013
1094,6900,scotland,division-2-2008-2009
1095,6904,scotland,division-2-2009-2010
1096,6908,scotland,division-2-2010-2011
1097,6912,scotland,division-2-2011-2012
1098,6916,scotland,division-2-2012-2013
1099,6954,scotland,division-3-2008-2009
1100,6958,scotland,division-3-2009-2010
1101,6962,scotland,division-3-2010-2011
1102,6966,scotland,division-3-2011-2012
1103,6970,scotland,division-3-2012-2013
1104,6920,scotland,league-one-2013-2014
1105,6924,scotland,league-one-2014-2015
1106,6928,scotland,league-one-2015-2016
1107,6932,scotland,league-one-2016-2017
1108,6936,scotland,league-one-2017-2018
1109,6940,scotland,league-one-2018-2019
1110,6944,scotland,league-one-2019-2020
1111,6947,scotland,league-one-2020-2021
1112,6950,scotland,league-one-2021-2022
1113,6974,scotland,league-two-2013-2014
1114,6978,scotland,league-two-2014-2015
1115,6982,scotland,league-two-2015-2016
1116,6986,scotland,league-two-2016-2017
1117,6990,scotland,league-two-2017-2018
1118,6994,scotland,league-two-2018-2019
1119,6998,scotland,league-two-2019-2020
1120,7001,scotland,league-two-2020-2021
1121,7004,scotland,league-two-2021-2022
1122,7008,scotland,league-two-2022-2023
1123,6773,scotland,premier-league-2007-2008
1124,6778,scotland,premier-league-2008-2009
1125,6783,scotland,premier-league-2009-2010
1126,6788,scotland,premier-league-2010-2011
1127,6793,scotland,premier-league-2011-2012
1128,6798,scotland,premier-league-2012-2013
1129,6803,scotland,premiership-2013-2014
1130,6808,scotland,premiership-2014-2015
1131,6813,scotland,premiership-2015-2016
1132,6818,scotland,premiership-2016-2017
1133,6823,scotland,premiership-2017-2018
1134,6828,scotland,premiership-2018-2019
1135,6833,scotland,premiership-2019-2020
1136,6837,scotland,premiership-2020-2021
1137,6842,scotland,premiership-2021-2022
1138,7009,serbia,super-liga-2011-2012
1139,7014,serbia,super-liga-2012-2013
1140,7019,serbia,super-liga-2013-2014
1141,7020,serbia,super-liga-2014-2015
1142,7025,serbia,super-liga-2015-2016
1143,7032,serbia,super-liga-2016-2017
1144,7038,serbia,super-liga-2017-2018
1145,7040,serbia,super-liga-2018-2019
1146,7048,serbia,super-liga-2019-2020
1147,7053,serbia,super-liga-2020-2021
1148,7061,serbia,super-liga-2021-2022
1149,7079,singapore,premier-league-2018
1150,7082,singapore,premier-league-2019
1151,7088,singapore,premier-league-2020
1152,7090,singapore,premier-league-2021
1153,7092,singapore,premier-league-2022
1154,7076,singapore,s-league-2016
1155,7073,singapore,s-league-2017
1156,7096,slovakia,corgon-liga-2010-2011
1157,7100,slovakia,corgon-liga-2011-2012
1158,7108,slovakia,corgon-liga-2012-2013
1159,7104,slovakia,corgon-liga-2013-2014
1160,7110,slovakia,fortuna-liga-2014-2015
1161,7116,slovakia,fortuna-liga-2015-2016
1162,7131,slovakia,fortuna-liga-2016-2017
1163,7138,slovakia,fortuna-liga-2017-2018
1164,7119,slovakia,fortuna-liga-2018-2019
1165,7122,slovakia,fortuna-liga-2019-2020
1166,7134,slovakia,fortuna-liga-2020-2021
1167,7127,slovakia,fortuna-liga-2021-2022
1168,7144,slovenia,prva-liga-2011-2012
1169,7148,slovenia,prva-liga-2012-2013
1170,7151,slovenia,prva-liga-2013-2014
1171,7155,slovenia,prva-liga-2014-2015
1172,7156,slovenia,prva-liga-2015-2016
1173,7160,slovenia,prva-liga-2016-2017
1174,7164,slovenia,prva-liga-2017-2018
1175,7179,slovenia,prva-liga-2018-2019
1176,7167,slovenia,prva-liga-2019-2020
1177,7171,slovenia,prva-liga-2020-2021
1178,7175,slovenia,prva-liga-2021-2022
1179,7188,south-africa,premier-league-2014-2015
1180,7195,south-africa,premier-league-2015-2016
1181,7190,south-africa,premier-league-2016-2017
1182,7216,south-africa,premier-league-2017-2018
1183,7208,south-africa,premier-league-2018-2019
1184,7212,south-africa,premier-league-2019-2020
1185,7228,south-africa,premier-league-2020-2021
1186,7223,south-africa,premier-league-2021-2022
1187,7254,south-korea,k-league-1-2018
1188,7280,south-korea,k-league-1-2019
1189,7261,south-korea,k-league-1-2020
1190,7268,south-korea,k-league-1-2021
1191,7265,south-korea,k-league-1-2022
1192,7290,south-korea,k-league-2-2019
1193,7296,south-korea,k-league-2-2020
1194,7300,south-korea,k-league-2-2021
1195,7304,south-korea,k-league-2-2022
1196,7285,south-korea,k-league-challenge-2016
1197,7294,south-korea,k-league-challenge-2017
1198,7243,south-korea,k-league-classic-2014
1199,7248,south-korea,k-league-classic-2015
1200,7272,south-korea,k-league-classic-2016
1201,7250,south-korea,k-league-classic-2017
1202,7384,spain,laliga-2016-2017
1203,7406,spain,laliga-2017-2018
1204,7374,spain,laliga-2018-2019
1205,7345,spain,laliga-2019-2020
1206,7361,spain,laliga-2020-2021
1207,7350,spain,laliga-2021-2022
1208,7526,spain,laliga2-2016-2017
1209,7536,spain,laliga2-2017-2018
1210,7565,spain,laliga2-2018-2019
1211,7538,spain,laliga2-2019-2020
1212,7544,spain,laliga2-2020-2021
1213,7549,spain,laliga2-2021-2022
1214,7308,spain,primera-division-2007-2008
1215,7316,spain,primera-division-2008-2009
1216,7318,spain,primera-division-2009-2010
1217,7326,spain,primera-division-2010-2011
1218,7327,spain,primera-division-2011-2012
1219,7393,spain,primera-division-2012-2013
1220,7396,spain,primera-division-2013-2014
1221,7344,spain,primera-division-2014-2015
1222,7367,spain,primera-division-2015-2016
1223,7585,spain,primera-rfef-group-1-2021-2022
1224,7593,spain,primera-rfef-group-2-2021-2022
1225,7436,spain,segunda-division-2007-2008
1226,7446,spain,segunda-division-2008-2009
1227,7456,spain,segunda-division-2009-2010
1228,7466,spain,segunda-division-2010-2011
1229,7476,spain,segunda-division-2011-2012
1230,7486,spain,segunda-division-2012-2013
1231,7496,spain,segunda-division-2013-2014
1232,7506,spain,segunda-division-2014-2015
1233,7516,spain,segunda-division-2015-2016
1234,7601,spain,segunda-division-b-group-1-2013-2014
1235,7609,spain,segunda-division-b-group-1-2014-2015
1236,7615,spain,segunda-division-b-group-1-2015-2016
1237,7627,spain,segunda-division-b-group-1-2016-2017
1238,7636,spain,segunda-division-b-group-1-2017-2018
1239,7638,spain,segunda-division-b-group-1-2018-2019
1240,7639,spain,segunda-division-b-group-1-2019-2020
1241,7640,spain,segunda-division-b-group-1-2020-2021
1242,7674,spain,segunda-division-b-group-2-2013-2014
1243,7677,spain,segunda-division-b-group-2-2014-2015
1244,7679,spain,segunda-division-b-group-2-2015-2016
1245,7734,spain,segunda-division-b-group-2-2016-2017
1246,7730,spain,segunda-division-b-group-2-2017-2018
1247,7683,spain,segunda-division-b-group-2-2018-2019
1248,7693,spain,segunda-division-b-group-2-2019-2020
1249,7700,spain,segunda-division-b-group-2-2020-2021
1250,7754,spain,segunda-division-b-group-3-2013-2014
1251,7764,spain,segunda-division-b-group-3-2014-2015
1252,7759,spain,segunda-division-b-group-3-2015-2016
1253,7765,spain,segunda-division-b-group-3-2016-2017
1254,7775,spain,segunda-division-b-group-3-2017-2018
1255,7786,spain,segunda-division-b-group-3-2018-2019
1256,7798,spain,segunda-division-b-group-3-2019-2020
1257,7801,spain,segunda-division-b-group-3-2020-2021
1258,7827,spain,segunda-division-b-group-4-2013-2014
1259,7836,spain,segunda-division-b-group-4-2014-2015
1260,7837,spain,segunda-division-b-group-4-2015-2016
1261,7852,spain,segunda-division-b-group-4-2016-2017
1262,7864,spain,segunda-division-b-group-4-2017-2018
1263,7853,spain,segunda-division-b-group-4-2018-2019
1264,7883,spain,segunda-division-b-group-4-2019-2020
1265,7867,spain,segunda-division-b-group-4-2020-2021
1266,7982,spain,segunda-division-b-group-5-2020-2021
1267,7644,spain,segunda-rfef-group-1-2021-2022
1268,7717,spain,segunda-rfef-group-2-2021-2022
1269,7812,spain,segunda-rfef-group-3-2021-2022
1270,7876,spain,segunda-rfef-group-4-2021-2022
1271,7975,spain,segunda-rfef-group-5-2021-2022
1272,7988,sweden,allsvenskan-2008
1273,7992,sweden,allsvenskan-2009
1274,7998,sweden,allsvenskan-2010
1275,8001,sweden,allsvenskan-2011
1276,8004,sweden,allsvenskan-2012
1277,8009,sweden,allsvenskan-2013
1278,8014,sweden,allsvenskan-2014
1279,8018,sweden,allsvenskan-2015
1280,8023,sweden,allsvenskan-2016
1281,8028,sweden,allsvenskan-2017
1282,8034,sweden,allsvenskan-2018
1283,8038,sweden,allsvenskan-2019
1284,8036,sweden,allsvenskan-2020
1285,8039,sweden,allsvenskan-2021
1286,8043,sweden,allsvenskan-2022
1287,8134,sweden,division-1-norra-2014
1288,8138,sweden,division-1-norra-2015
1289,8142,sweden,division-1-norra-2016
1290,8146,sweden,division-1-norra-2017
1291,8150,sweden,division-1-norra-2018
1292,8155,sweden,division-1-norra-2019
1293,8160,sweden,division-1-norra-2020
1294,8165,sweden,division-1-norra-2021
1295,8170,sweden,division-1-norra-2022
1296,8173,sweden,division-1-sodra-2014
1297,8177,sweden,division-1-sodra-2015
1298,8181,sweden,division-1-sodra-2016
1299,8185,sweden,division-1-sodra-2017
1300,8189,sweden,division-1-sodra-2018
1301,8194,sweden,division-1-sodra-2019
1302,8199,sweden,division-1-sodra-2020
1303,8204,sweden,division-1-sodra-2021
1304,8209,sweden,division-1-sodra-2022
1305,8061,sweden,superettan-2010
1306,8066,sweden,superettan-2011
1307,8088,sweden,superettan-2012
1308,8071,sweden,superettan-2013
1309,8076,sweden,superettan-2014
1310,8081,sweden,superettan-2015
1311,8083,sweden,superettan-2016
1312,8128,sweden,superettan-2017
1313,8092,sweden,superettan-2018
1314,8102,sweden,superettan-2019
1315,8109,sweden,superettan-2020
1316,8113,sweden,superettan-2021
1317,8117,sweden,superettan-2022
1318,8276,switzerland,challenge-league-2009-2010
1319,8281,switzerland,challenge-league-2010-2011
1320,8286,switzerland,challenge-league-2011-2012
1321,8288,switzerland,challenge-league-2012-2013
1322,8296,switzerland,challenge-league-2013-2014
1323,8300,switzerland,challenge-league-2014-2015
1324,8303,switzerland,challenge-league-2015-2016
1325,8305,switzerland,challenge-league-2016-2017
1326,8309,switzerland,challenge-league-2017-2018
1327,8313,switzerland,challenge-league-2018-2019
1328,8319,switzerland,challenge-league-2019-2020
1329,8323,switzerland,challenge-league-2020-2021
1330,8325,switzerland,challenge-league-2021-2022
1331,8212,switzerland,super-league-2008-2009
1332,8215,switzerland,super-league-2009-2010
1333,8219,switzerland,super-league-2010-2011
1334,8221,switzerland,super-league-2011-2012
1335,8227,switzerland,super-league-2012-2013
1336,8232,switzerland,super-league-2013-2014
1337,8236,switzerland,super-league-2014-2015
1338,8240,switzerland,super-league-2015-2016
1339,8248,switzerland,super-league-2016-2017
1340,8252,switzerland,super-league-2017-2018
1341,8260,switzerland,super-league-2018-2019
1342,8264,switzerland,super-league-2019-2020
1343,8268,switzerland,super-league-2020-2021
1344,8272,switzerland,super-league-2021-2022
1345,8356,thailand,thai-league-1-2017
1346,8362,thailand,thai-league-1-2018
1347,8370,thailand,thai-league-1-2019
1348,8375,thailand,thai-league-1-2020
1349,8380,thailand,thai-league-1-2021-2022
1350,8335,thailand,thai-premier-league-2014
1351,8343,thailand,thai-premier-league-2015
1352,8346,thailand,thai-premier-league-2016
1353,8390,tunisia,ligue-professionnelle-1-2016-2017
1354,8394,tunisia,ligue-professionnelle-1-2017-2018
1355,8398,tunisia,ligue-professionnelle-1-2018-2019
1356,8402,tunisia,ligue-professionnelle-1-2019-2020
1357,8405,tunisia,ligue-professionnelle-1-2020-2021
1358,8410,tunisia,ligue-professionnelle-1-2021-2022
1359,8568,turkey,1-lig-2017-2018
1360,8575,turkey,1-lig-2018-2019
1361,8582,turkey,1-lig-2019-2020
1362,8589,turkey,1-lig-2020-2021
1363,8596,turkey,1-lig-2021-2022
1364,8520,turkey,bank-asya-1-lig-2010-2011
1365,8526,turkey,bank-asya-1-lig-2011-2012
1366,8533,turkey,ptt-1-lig-2012-2013
1367,8540,turkey,ptt-1-lig-2013-2014
1368,8547,turkey,ptt-1-lig-2014-2015
1369,8554,turkey,ptt-1-lig-2015-2016
1370,8413,turkey,super-lig-2008-2009
1371,8420,turkey,super-lig-2009-2010
1372,8426,turkey,super-lig-2010-2011
1373,8433,turkey,super-lig-2011-2012
1374,8440,turkey,super-lig-2012-2013
1375,8447,turkey,super-lig-2013-2014
1376,8453,turkey,super-lig-2014-2015
1377,8460,turkey,super-lig-2015-2016
1378,8467,turkey,super-lig-2016-2017
1379,8468,turkey,super-lig-2017-2018
1380,8482,turkey,super-lig-2018-2019
